"HV0272","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","N","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","N","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","X","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0273","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","X","H0241","X","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","X","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0276","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0277","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0278","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0279","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0280","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0281","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0282","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0283","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0284","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0285","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0286","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0287","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0288","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0289","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0290","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0291","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0292","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
"HV0293","H0252","Y","H0002","Y","H0210","Y","H0253","Y","H0163","Y","H0211","Y","H0139","Y","H0254","Y","H0114","Y","H0177","Y","H0115","Y","H0255","Y","H0212","Y","H0256","Y","H0161","Y","H0142","Y","H0214","Y","H0021","Y","H0176","Y","H0257","Y","H0258","Y","H0216","Y","H0235","Y","H0236","Y","H0229","Y","H0259","Y","H0260","Y","H0217","Y","H0181","Y","H0218","Y","H0232","Y","H0237","Y","H0233","Y","H0208","Y","H0251","Y","H0238","Y","H0219","Y","H0168","Y","H0162","Y","H0048","Y","H0220","Y","H0119","Y","H0120","Y","H0221","Y","H0056","Y","H0206","Y","H0222","Y","H0250","Y","H0104","Y","H0261","Y","H0262","Y","H0223","Y","H0148","Y","H0239","Y","H0197","Y","H0150","Y","H0057","Y","H0263","Y","H0198","Y","H0185","Y","H0207","Y","H0195","Y","H0240","Y","H0224","Y","H0241","Y","H0201","Y","H0134","Y","H0242","Y","H0073","Y","H0194","Y","H0076","Y","H0203","Y","H0204","Y","H0243","Y","H0244","Y","H0266","Y","H0230","Y","H0245","Y","H0157","Y","H0170","Y","H0172","Y","H0264","Y","H0089","Y","H0225","Y","H0226","Y","H0265","Y","H0227","Y","H0188","Y","H0189","Y","H0228","Y","H0173","Y","H0124","Y","H0108","Y","H0247","Y","H0231","Y","H0136","Y","H0248","Y","H0249","Y","H0000","Y"
